user_id,edad,genero,tiempo_subscripcion,uso_mensual,numero_dispositivos,calificacion_servicio,monto_pago,metodo_pago,abandono
5432,30,Femenino,7,5.3,3,3,24.1,PayPal,0
5433,62,Masculino,19,12.3,4,4,7.47,Transferencia,0
5434,32,Femenino,7,35.0,3,5,36.38,Transferencia,0
5435,37,Femenino,47,34.0,3,1,48.17,Transferencia,0
5436,46,Femenino,8,36.1,5,2,34.64,Tarjeta,0
5437,59,Femenino,14,16.2,4,4,17.39,PayPal,0
5438,46,Femenino,1,26.0,2,5,13.18,Tarjeta,0
5439,20,Femenino,13,11.8,3,3,15.48,PayPal,0
5440,36,Femenino,3,8.1,4,3,14.97,Transferencia,1
5441,20,Femenino,53,1.9,2,1,19.12,PayPal,0
5442,31,Masculino,28,9.7,1,5,9.38,Transferencia,0
5443,57,Masculino,38,24.6,2,1,45.31,PayPal,0
5444,21,Femenino,51,36.3,4,4,44.83,PayPal,0
5445,69,Femenino,15,6.2,4,1,32.69,Transferencia,1
5446,28,Femenino,36,36.8,2,2,7.79,PayPal,0
5447,48,Femenino,53,14.5,2,1,41.18,Transferencia,0
5448,60,Masculino,3,17.6,3,1,7.78,Transferencia,1
5449,49,Masculino,4,15.2,4,4,9.79,PayPal,0
5450,44,Femenino,5,16.9,3,5,19.64,Transferencia,0
5451,47,Masculino,50,11.1,3,2,24.42,Tarjeta,0
5452,60,Masculino,26,28.2,1,1,20.93,Tarjeta,0
5453,19,Femenino,25,30.6,4,4,12.44,PayPal,1
5454,66,Femenino,10,33.1,3,4,10.05,Transferencia,0
5455,26,Femenino,8,14.3,1,4,43.67,Tarjeta,1
5456,45,Masculino,12,30.8,3,5,21.34,Tarjeta,0
5457,48,Masculino,54,25.9,3,1,14.84,Transferencia,0
5458,51,Femenino,58,38.4,4,3,26.91,Tarjeta,0
5459,32,Femenino,59,17.6,2,2,6.66,Tarjeta,0
5460,65,Masculino,3,39.7,2,3,32.01,PayPal,1
5461,42,Masculino,27,29.9,4,5,16.18,PayPal,1
5462,53,Femenino,50,31.3,2,1,31.92,Transferencia,0
5463,25,Masculino,23,2.0,5,3,32.64,Transferencia,1
5464,26,Femenino,40,20.4,2,3,41.42,Tarjeta,0
5465,54,Femenino,58,21.6,3,3,15.35,PayPal,0
5466,65,Masculino,33,2.6,3,2,25.86,Transferencia,0
5467,62,Masculino,14,13.2,1,1,48.28,Tarjeta,1
5468,56,Masculino,54,38.3,4,4,37.72,PayPal,0
5469,49,Femenino,23,17.6,1,1,48.89,Transferencia,1
5470,69,Femenino,31,8.3,3,3,46.73,PayPal,0
5471,34,Femenino,13,21.0,3,1,32.48,Tarjeta,0
5472,52,Femenino,57,2.3,1,4,16.88,Tarjeta,0
5473,54,Femenino,12,21.1,5,2,39.06,Tarjeta,0
5474,36,Femenino,35,24.2,2,1,36.42,PayPal,0
5475,61,Masculino,18,15.0,5,1,31.5,Transferencia,1
5476,46,Femenino,21,30.7,5,2,36.4,Transferencia,0
5477,24,Femenino,45,6.3,5,2,32.61,Tarjeta,0
5478,45,Femenino,47,35.2,5,3,28.37,Tarjeta,0
5479,26,Femenino,42,38.3,2,3,23.72,Tarjeta,0
5480,45,Masculino,1,1.0,4,2,7.01,Tarjeta,1
5481,23,Femenino,38,33.9,1,4,43.96,PayPal,0
5482,46,Masculino,41,20.7,5,3,43.95,Tarjeta,0
5483,34,Masculino,42,19.0,5,4,31.73,Tarjeta,0
5484,33,Femenino,47,10.3,1,2,17.05,Transferencia,0
5485,40,Femenino,9,18.4,1,1,6.27,PayPal,0
5486,48,Masculino,23,38.1,4,2,5.06,Tarjeta,0
5487,20,Masculino,14,9.2,3,2,8.28,PayPal,1
5488,38,Femenino,11,8.0,4,5,21.19,Tarjeta,0
5489,43,Masculino,7,10.4,3,2,13.48,PayPal,1
5490,53,Femenino,31,22.5,2,3,16.93,Tarjeta,0
5491,59,Femenino,24,37.3,4,1,36.48,Tarjeta,0
5492,54,Masculino,26,23.4,2,4,48.16,PayPal,0
5493,70,Femenino,30,10.5,1,5,14.3,Tarjeta,0
5494,39,Femenino,34,18.2,4,3,25.95,Tarjeta,0
5495,59,Femenino,46,16.2,1,1,49.62,PayPal,0
5496,29,Masculino,38,2.8,5,4,46.93,Transferencia,0
5497,59,Masculino,5,20.9,1,1,20.85,Transferencia,0
5498,30,Masculino,5,5.9,5,3,19.39,Tarjeta,0
5499,28,Femenino,19,33.8,3,1,15.9,PayPal,0
5500,33,Masculino,51,22.4,5,2,11.99,Transferencia,0
5501,25,Masculino,38,33.9,3,1,25.7,PayPal,0
5502,57,Masculino,28,38.3,5,2,20.35,Transferencia,0
5503,57,Femenino,26,37.8,5,3,38.52,Tarjeta,0
5504,62,Femenino,42,4.9,2,5,15.66,PayPal,0
5505,19,Masculino,23,37.8,2,2,38.13,Tarjeta,0
5506,47,Masculino,46,32.0,1,1,17.97,Tarjeta,0
5507,47,Masculino,49,31.3,2,1,31.67,Tarjeta,0
5508,29,Femenino,30,4.5,3,1,33.73,PayPal,1
5509,27,Masculino,3,8.0,2,3,35.23,Transferencia,1
5510,61,Femenino,28,39.0,1,4,12.89,Tarjeta,0
5511,28,Femenino,33,9.3,4,1,17.72,PayPal,0
5512,32,Femenino,42,7.6,3,1,16.08,Transferencia,0
5513,33,Masculino,3,15.1,4,2,30.93,Tarjeta,0
5514,34,Masculino,5,36.6,3,5,8.41,Transferencia,1
5515,43,Femenino,57,19.6,1,1,28.32,Transferencia,0
5516,19,Femenino,19,36.9,2,3,8.94,PayPal,0
5517,67,Femenino,42,14.0,4,4,20.17,PayPal,0
5518,29,Femenino,58,9.8,4,4,35.9,PayPal,0
5519,68,Masculino,57,20.3,2,4,23.57,Transferencia,0
5520,43,Masculino,48,25.0,1,3,17.62,Transferencia,0
5521,40,Femenino,1,16.3,2,4,32.71,PayPal,1
5522,35,Femenino,38,14.5,5,4,38.31,Transferencia,1
5523,49,Femenino,9,9.5,5,2,16.46,Transferencia,0
5524,66,Masculino,60,11.7,5,4,18.47,Transferencia,0
5525,55,Femenino,5,27.3,4,2,33.81,PayPal,0
5526,64,Masculino,59,15.4,4,2,48.44,Tarjeta,0
5527,20,Femenino,46,4.1,1,2,14.62,Tarjeta,0
5528,55,Masculino,42,6.4,3,3,34.44,PayPal,0
5529,20,Masculino,34,15.5,2,1,45.8,Transferencia,0
5530,47,Femenino,37,37.1,3,5,25.79,PayPal,0
5531,18,Masculino,33,15.8,4,4,19.26,Tarjeta,0
5532,47,Masculino,25,3.4,2,5,35.01,PayPal,0
5533,62,Masculino,42,17.3,4,1,6.41,Tarjeta,0
5534,49,Masculino,29,27.1,1,2,21.21,Tarjeta,0
5535,45,Femenino,58,24.2,2,2,16.61,PayPal,0
5536,38,Femenino,25,11.9,4,2,15.11,PayPal,0
5537,63,Femenino,54,27.8,5,2,13.09,Tarjeta,0
5538,30,Femenino,59,25.6,5,4,38.17,Transferencia,0
5539,44,Femenino,9,7.7,4,1,47.98,Transferencia,1
5540,53,Masculino,3,7.3,3,1,22.31,Tarjeta,1
5541,24,Masculino,15,22.3,1,1,7.21,Transferencia,0
5542,39,Masculino,4,26.7,1,5,37.35,Tarjeta,0
5543,27,Masculino,45,38.5,4,2,29.22,Tarjeta,0
5544,56,Femenino,38,17.5,1,3,37.56,Tarjeta,0
5545,70,Femenino,20,30.8,2,1,34.16,PayPal,0
5546,32,Masculino,49,5.5,1,5,45.74,PayPal,0
5547,32,Femenino,23,35.7,5,4,11.32,PayPal,0
5548,21,Masculino,37,25.7,4,2,12.61,Tarjeta,0
5549,49,Masculino,47,25.5,2,5,20.37,PayPal,0
5550,40,Femenino,8,6.6,1,3,27.11,Transferencia,1
5551,23,Femenino,57,2.5,5,3,46.66,Transferencia,0
5552,41,Femenino,37,28.4,3,4,45.81,PayPal,0
5553,37,Femenino,56,5.6,1,1,44.23,PayPal,0
5554,54,Femenino,45,6.0,5,1,15.01,Tarjeta,0
5555,37,Femenino,33,8.3,5,5,37.84,PayPal,0
5556,29,Femenino,33,4.8,5,5,22.26,PayPal,0
5557,50,Masculino,7,25.4,5,1,46.9,PayPal,1
5558,45,Femenino,22,17.5,3,1,14.65,Tarjeta,0
5559,25,Masculino,5,11.4,4,5,11.36,Transferencia,0
5560,18,Masculino,46,18.2,5,2,42.91,Tarjeta,0
5561,54,Femenino,15,33.9,4,3,37.26,PayPal,0
5562,39,Masculino,21,37.2,3,3,41.96,PayPal,0
5563,23,Femenino,25,20.0,3,4,12.11,Transferencia,0
5564,38,Masculino,17,23.1,2,3,44.82,PayPal,0
5565,49,Masculino,56,11.0,2,5,35.49,Tarjeta,0
5566,52,Masculino,50,21.0,5,2,34.32,Tarjeta,0
5567,32,Femenino,7,30.2,4,5,31.22,Tarjeta,0
5568,22,Masculino,54,20.2,3,1,39.42,Tarjeta,0
5569,63,Masculino,58,12.8,1,1,23.7,PayPal,0
5570,67,Masculino,50,23.7,2,3,10.98,Tarjeta,0
5571,65,Femenino,60,37.9,2,2,29.27,PayPal,0
5572,23,Masculino,19,35.6,1,4,38.66,Tarjeta,0
5573,42,Femenino,52,31.0,4,5,11.91,Transferencia,0
5574,63,Masculino,7,11.8,4,4,15.08,Transferencia,1
5575,57,Masculino,40,10.4,4,4,36.34,Tarjeta,0
5576,46,Masculino,45,33.7,5,4,17.13,Transferencia,0
5577,24,Femenino,59,8.1,5,4,12.65,Transferencia,0
5578,57,Masculino,50,24.6,1,5,45.02,Transferencia,0
5579,30,Masculino,24,18.1,3,1,12.24,Transferencia,1
5580,55,Masculino,11,19.3,1,5,20.49,PayPal,1
5581,35,Masculino,41,18.7,3,1,24.28,Tarjeta,1
5582,19,Femenino,55,36.1,1,1,26.43,Transferencia,0
5583,25,Masculino,1,4.4,5,5,21.26,PayPal,1
5584,28,Masculino,54,31.5,4,5,46.06,Transferencia,0
5585,50,Masculino,32,33.6,2,5,34.64,PayPal,0
5586,55,Masculino,40,37.8,1,1,21.18,Tarjeta,0
5587,65,Femenino,53,18.7,1,5,21.1,PayPal,0
5588,44,Masculino,44,20.5,2,2,27.63,Tarjeta,0
5589,37,Masculino,2,38.5,1,3,6.51,PayPal,0
5590,29,Femenino,15,18.9,4,3,46.7,PayPal,0
5591,60,Masculino,21,20.6,2,2,15.05,Transferencia,0
5592,48,Masculino,24,14.0,2,3,36.39,Transferencia,0
5593,44,Masculino,50,2.2,4,1,40.0,PayPal,1
5594,49,Femenino,17,17.9,4,5,42.23,PayPal,0
5595,27,Masculino,47,26.5,2,5,12.45,PayPal,0
5596,20,Femenino,52,27.9,4,5,29.15,Tarjeta,0
5597,62,Femenino,52,1.3,4,2,8.77,PayPal,0
5598,44,Femenino,9,32.2,4,2,41.22,Tarjeta,1
5599,52,Femenino,35,20.2,2,1,26.89,Tarjeta,0
5600,48,Femenino,20,21.3,1,2,12.13,Tarjeta,0
5601,32,Femenino,19,38.5,3,5,37.34,Tarjeta,0
5602,33,Femenino,18,12.1,2,1,19.9,Tarjeta,1
5603,30,Masculino,20,30.7,3,1,10.15,Tarjeta,0
5604,66,Masculino,30,23.4,4,5,25.75,Tarjeta,0
5605,52,Femenino,40,28.3,4,4,15.59,PayPal,0
5606,69,Femenino,1,17.3,1,5,47.76,Tarjeta,0
5607,28,Femenino,24,11.9,4,1,21.26,PayPal,1
5608,38,Femenino,24,22.3,3,4,30.76,PayPal,0
5609,68,Femenino,47,15.6,2,5,47.68,Tarjeta,0
5610,28,Femenino,19,9.7,2,5,22.72,PayPal,0
5611,47,Masculino,30,33.7,1,4,21.12,PayPal,0
5612,65,Masculino,26,19.6,3,4,12.31,Tarjeta,0
5613,70,Femenino,42,34.0,4,3,47.22,PayPal,0
5614,52,Femenino,44,19.5,5,4,41.03,PayPal,0
5615,39,Femenino,60,22.7,1,2,14.95,Transferencia,0
5616,55,Masculino,38,39.8,1,4,19.97,Transferencia,0
5617,48,Femenino,29,38.1,5,1,46.17,Tarjeta,0
5618,31,Masculino,13,11.6,2,4,29.18,Tarjeta,0
5619,41,Masculino,4,34.9,2,5,30.04,Tarjeta,0
5620,67,Masculino,45,16.2,2,2,34.17,Tarjeta,0
5621,66,Femenino,17,3.8,5,4,39.3,Tarjeta,1
5622,49,Femenino,33,23.5,4,2,47.27,Transferencia,0
5623,53,Masculino,5,39.1,4,3,41.1,Transferencia,0
5624,49,Masculino,28,39.0,3,2,47.05,PayPal,0
5625,32,Masculino,24,5.9,3,5,41.93,Transferencia,0
5626,60,Masculino,17,31.1,2,3,7.09,Tarjeta,1
5627,52,Femenino,50,32.3,5,4,10.29,Transferencia,0
5628,20,Masculino,39,15.4,1,2,44.82,PayPal,0
5629,33,Femenino,48,26.7,4,3,6.25,Tarjeta,0
5630,22,Masculino,40,20.0,5,4,40.74,Tarjeta,0
5631,38,Femenino,44,9.9,3,4,43.24,PayPal,0
5632,27,Masculino,46,30.7,4,2,23.7,Transferencia,0
5633,36,Femenino,51,11.2,4,2,20.97,PayPal,0
5634,42,Femenino,11,14.3,5,3,13.75,Tarjeta,1
5635,21,Femenino,12,8.4,3,2,7.2,Tarjeta,0
5636,46,Masculino,13,29.1,5,4,38.54,Transferencia,0
5637,36,Femenino,8,18.9,1,5,8.32,PayPal,0
5638,60,Masculino,1,18.3,4,3,47.51,Transferencia,1
5639,19,Femenino,9,24.6,5,5,18.35,Tarjeta,0
5640,27,Femenino,28,7.1,5,5,40.74,PayPal,0
5641,60,Masculino,2,36.0,1,4,7.69,PayPal,1
5642,42,Femenino,14,19.1,5,5,29.13,Transferencia,0
5643,37,Femenino,13,15.3,4,1,20.71,Tarjeta,0
5644,65,Masculino,48,5.9,2,3,6.35,PayPal,0
5645,36,Femenino,2,7.6,2,4,34.51,Transferencia,1
5646,40,Femenino,4,36.9,3,2,47.44,Tarjeta,0
5647,41,Femenino,12,18.8,1,4,5.48,Tarjeta,1
5648,28,Femenino,48,29.2,3,2,17.17,Tarjeta,0
5649,63,Masculino,10,4.1,2,4,36.66,Transferencia,1
5650,51,Femenino,3,26.1,1,1,44.21,Tarjeta,0
5651,45,Femenino,4,36.9,5,3,13.59,Transferencia,0
5652,22,Femenino,6,12.7,5,5,8.18,Tarjeta,1
5653,22,Femenino,23,23.6,4,4,5.39,Transferencia,0
5654,68,Femenino,5,37.7,2,3,14.68,Transferencia,0
5655,38,Femenino,50,29.1,5,3,8.21,PayPal,0
5656,29,Femenino,3,3.4,1,3,21.17,Transferencia,0
5657,67,Femenino,10,15.8,5,3,24.81,PayPal,1
5658,21,Masculino,43,4.3,3,3,26.6,Tarjeta,0
5659,66,Masculino,19,34.6,3,5,11.4,Tarjeta,1
5660,59,Masculino,14,25.2,3,5,25.88,Transferencia,0
5661,37,Masculino,21,38.3,3,4,5.41,Tarjeta,0
5662,55,Femenino,60,1.8,3,2,15.77,Tarjeta,0
5663,42,Femenino,43,17.5,4,4,21.61,Transferencia,0
5664,31,Masculino,28,5.1,3,3,10.33,Tarjeta,0
5665,28,Masculino,21,14.7,4,2,41.63,Tarjeta,1
5666,49,Masculino,36,7.3,4,4,14.05,Tarjeta,0
5667,28,Femenino,24,13.8,5,2,38.97,PayPal,0
5668,35,Femenino,54,33.0,1,5,26.33,Tarjeta,0
5669,44,Masculino,38,7.3,3,3,26.59,Transferencia,0
5670,35,Masculino,17,19.5,1,2,34.03,Transferencia,0
5671,40,Masculino,22,36.9,2,1,6.99,Tarjeta,0
5672,28,Masculino,19,40.0,4,3,8.54,Transferencia,0
5673,38,Masculino,45,10.8,2,5,19.71,Transferencia,0
5674,61,Femenino,54,37.5,4,5,23.76,Transferencia,0
5675,22,Masculino,10,11.2,3,4,24.35,Transferencia,1
5676,40,Femenino,11,17.1,2,1,35.46,Tarjeta,1
5677,58,Masculino,38,35.2,5,2,5.03,Transferencia,0
5678,42,Masculino,2,31.7,2,4,48.16,PayPal,1
5679,58,Femenino,33,34.4,4,5,12.85,PayPal,0
5680,27,Masculino,43,32.2,4,2,16.19,PayPal,0
5681,39,Femenino,31,10.2,1,5,45.75,Tarjeta,0
5682,36,Femenino,48,22.8,2,5,5.25,Transferencia,0
5683,18,Masculino,35,16.0,5,1,49.61,Tarjeta,0
5684,24,Masculino,37,18.9,3,3,6.62,Transferencia,0
5685,21,Femenino,47,7.0,1,2,10.42,Transferencia,1
5686,18,Femenino,47,13.3,2,1,15.8,Transferencia,0
5687,32,Masculino,36,34.4,1,5,24.74,Transferencia,0
5688,57,Femenino,23,36.0,2,5,28.33,Transferencia,0
5689,29,Masculino,36,24.8,3,1,9.71,Tarjeta,0
5690,39,Femenino,40,20.4,3,2,8.32,Tarjeta,0
5691,39,Masculino,39,28.8,5,5,6.43,PayPal,0
5692,67,Femenino,26,24.7,1,2,16.55,Tarjeta,0
5693,64,Femenino,25,39.4,5,1,46.47,PayPal,0
5694,34,Masculino,17,8.4,2,5,22.54,PayPal,0
5695,46,Femenino,15,18.5,3,4,39.38,Transferencia,0
5696,63,Femenino,37,36.8,3,4,13.56,Tarjeta,0
5697,31,Femenino,45,36.7,4,5,7.91,Tarjeta,0
5698,67,Femenino,4,20.3,4,3,29.94,Transferencia,0
5699,37,Femenino,22,6.3,5,5,41.99,Transferencia,0
5700,67,Femenino,17,32.8,1,5,45.43,PayPal,0
5701,65,Femenino,22,23.8,2,5,29.58,Tarjeta,0
5702,50,Masculino,17,31.2,5,1,18.23,Tarjeta,1
5703,60,Femenino,14,19.0,3,5,9.93,PayPal,0
5704,32,Femenino,14,9.0,3,5,35.05,PayPal,0
5705,29,Masculino,17,1.9,3,1,17.62,PayPal,1
5706,57,Femenino,8,22.8,2,5,42.98,Transferencia,0
5707,37,Femenino,34,7.3,5,4,32.23,PayPal,0
5708,47,Masculino,26,8.3,2,4,43.65,PayPal,0
5709,55,Femenino,45,18.0,3,5,30.5,Transferencia,0
5710,20,Femenino,30,18.2,4,1,39.73,PayPal,0
5711,45,Masculino,22,11.7,5,5,18.24,PayPal,0
5712,43,Masculino,16,6.1,4,5,27.64,Tarjeta,0
5713,47,Femenino,30,37.9,5,2,5.87,PayPal,0
5714,30,Femenino,16,6.1,3,3,32.35,PayPal,0
5715,30,Masculino,38,14.7,4,1,29.02,Transferencia,0
5716,19,Femenino,54,12.9,4,3,38.99,PayPal,0
5717,54,Masculino,24,34.8,5,2,37.8,Tarjeta,0
5718,66,Masculino,36,17.0,4,3,33.24,Tarjeta,0
5719,55,Masculino,35,5.8,4,5,7.55,Transferencia,0
5720,19,Femenino,6,1.4,3,4,45.64,Tarjeta,1
5721,53,Masculino,4,29.2,5,1,5.81,Transferencia,0
5722,43,Masculino,18,28.9,5,1,41.15,Tarjeta,1
5723,28,Masculino,6,17.3,1,5,26.57,Tarjeta,0
5724,25,Femenino,26,5.9,5,3,41.81,PayPal,0
5725,61,Femenino,37,15.5,3,1,25.93,Transferencia,1
5726,57,Femenino,27,24.0,4,2,34.11,PayPal,0
5727,60,Masculino,41,28.5,1,2,21.35,Transferencia,0
5728,39,Femenino,11,4.1,4,3,38.47,PayPal,1
5729,37,Femenino,38,22.7,5,2,16.44,Tarjeta,0
5730,25,Masculino,16,11.8,2,4,37.37,PayPal,0
5731,46,Masculino,19,25.1,4,5,13.7,Tarjeta,0
5732,57,Femenino,43,26.3,5,1,37.5,Transferencia,0
5733,43,Femenino,53,36.5,3,5,18.22,Transferencia,0
5734,47,Masculino,15,17.0,5,3,17.54,Tarjeta,0
5735,34,Femenino,26,22.0,1,5,41.52,PayPal,0
5736,37,Masculino,56,11.5,2,1,41.62,Tarjeta,0
5737,69,Masculino,41,12.2,2,1,36.11,PayPal,0
5738,33,Femenino,56,2.8,2,3,46.58,Tarjeta,0
5739,63,Femenino,31,12.2,3,1,12.03,Tarjeta,1
5740,60,Femenino,19,3.5,2,2,17.12,Transferencia,1
5741,24,Femenino,57,38.6,4,5,18.23,PayPal,0
5742,33,Masculino,51,25.3,3,4,18.74,PayPal,0
5743,62,Femenino,24,7.8,5,4,19.76,Tarjeta,0
5744,64,Femenino,58,5.6,1,4,36.37,PayPal,0
5745,65,Femenino,9,15.4,3,3,17.18,Tarjeta,0
5746,44,Masculino,23,13.0,1,4,17.87,Tarjeta,0
5747,70,Femenino,4,11.9,3,5,30.67,PayPal,1
5748,40,Femenino,10,19.3,5,1,13.7,PayPal,1
5749,41,Masculino,9,36.6,1,2,21.42,Tarjeta,0
5750,26,Masculino,19,23.2,3,4,7.61,PayPal,0
5751,52,Masculino,15,21.3,1,4,47.86,PayPal,0
5752,68,Masculino,51,32.5,2,4,19.28,PayPal,0
5753,37,Masculino,34,1.2,2,2,43.25,PayPal,0
5754,54,Femenino,42,8.7,2,5,28.85,Transferencia,0
5755,59,Masculino,19,20.4,4,4,15.27,Transferencia,0
5756,34,Masculino,49,28.5,2,1,13.7,Tarjeta,0
5757,64,Masculino,52,19.9,2,3,36.27,Tarjeta,0
5758,48,Masculino,56,7.4,5,2,48.42,Transferencia,0
5759,25,Masculino,21,37.3,1,5,13.24,Tarjeta,0
5760,32,Masculino,34,13.8,1,1,10.19,Transferencia,0
5761,48,Masculino,51,31.7,2,2,22.42,Tarjeta,0
5762,70,Masculino,17,35.8,1,2,22.72,PayPal,0
5763,47,Femenino,18,14.5,3,3,41.28,PayPal,0
5764,63,Femenino,17,34.0,2,3,26.1,Transferencia,1
5765,37,Femenino,2,28.7,2,5,7.81,Transferencia,0
5766,56,Masculino,51,36.3,4,4,46.43,Transferencia,0
5767,70,Masculino,1,10.8,3,3,21.79,Transferencia,1
5768,29,Masculino,43,37.3,2,5,35.08,PayPal,0
5769,66,Femenino,57,3.5,2,2,35.04,PayPal,0
5770,34,Masculino,10,32.0,1,4,7.54,Transferencia,0
5771,59,Masculino,37,18.0,2,1,5.16,Transferencia,0
5772,47,Masculino,48,7.9,2,2,8.96,Tarjeta,0
5773,46,Femenino,56,4.1,2,5,48.04,PayPal,0
5774,36,Femenino,5,16.2,2,1,40.73,PayPal,1
5775,63,Masculino,56,16.2,4,2,10.94,Transferencia,0
5776,28,Femenino,55,10.0,3,3,32.67,Tarjeta,0
5777,51,Masculino,12,9.4,4,5,32.54,PayPal,0
5778,67,Masculino,36,16.6,1,1,5.03,Tarjeta,0
5779,24,Femenino,31,17.0,5,3,24.31,Tarjeta,0
5780,61,Femenino,55,18.3,2,1,37.03,PayPal,0
5781,51,Femenino,38,34.9,1,4,13.41,PayPal,0
5782,37,Femenino,51,24.8,5,4,43.29,Tarjeta,0
5783,67,Masculino,9,1.8,2,5,34.71,Tarjeta,0
5784,55,Masculino,44,21.2,2,1,5.31,PayPal,0
5785,41,Femenino,26,30.7,5,4,43.47,Transferencia,0
5786,27,Femenino,15,3.2,4,2,5.87,Tarjeta,0
5787,49,Masculino,16,17.5,5,2,44.96,PayPal,0
5788,69,Masculino,13,18.6,5,4,20.02,Tarjeta,0
5789,32,Masculino,25,38.2,3,4,36.44,PayPal,0
5790,54,Masculino,30,19.6,2,5,40.43,Tarjeta,0
5791,37,Femenino,53,30.2,2,5,17.66,Tarjeta,0
5792,20,Femenino,56,12.8,4,2,21.04,Transferencia,0
5793,54,Femenino,7,31.4,4,3,27.93,Tarjeta,1
5794,57,Masculino,57,13.6,3,1,31.22,Tarjeta,0
5795,25,Masculino,55,17.8,3,3,18.14,Tarjeta,0
5796,57,Femenino,52,19.7,3,5,49.66,PayPal,0
5797,61,Femenino,4,37.1,4,3,38.17,PayPal,1
5798,40,Femenino,43,3.1,5,5,17.34,PayPal,0
5799,57,Masculino,40,8.7,2,3,33.82,PayPal,0
5800,28,Femenino,38,28.5,2,2,24.59,Tarjeta,0
5801,63,Masculino,57,23.5,1,5,43.71,Transferencia,0
5802,25,Femenino,30,10.8,4,2,19.8,Tarjeta,1
5803,46,Femenino,10,12.3,4,3,13.45,Tarjeta,1
5804,47,Femenino,30,15.3,3,4,7.08,Transferencia,0
5805,27,Masculino,39,18.6,1,4,49.29,Transferencia,0
5806,56,Masculino,7,32.9,1,1,21.16,Transferencia,0
5807,45,Masculino,36,1.5,4,4,14.92,Transferencia,0
5808,66,Masculino,35,36.0,3,1,27.13,Transferencia,0
5809,53,Masculino,24,17.1,2,3,18.12,Transferencia,0
5810,30,Masculino,39,10.0,3,1,15.48,PayPal,0
5811,49,Femenino,36,20.8,2,1,32.74,Transferencia,1
5812,53,Masculino,45,26.7,4,1,8.37,Transferencia,0
5813,54,Femenino,20,2.7,3,2,27.9,Transferencia,0
5814,43,Masculino,49,28.9,1,1,22.43,Transferencia,0
5815,39,Femenino,32,30.7,5,5,28.96,Transferencia,0
5816,21,Femenino,59,7.5,1,3,19.42,PayPal,0
5817,48,Masculino,39,7.5,2,2,30.66,PayPal,0
5818,35,Femenino,49,8.9,4,5,8.68,PayPal,0
5819,55,Masculino,26,32.1,3,3,21.93,Tarjeta,0
5820,41,Masculino,26,11.6,4,2,15.69,Transferencia,1
5821,40,Masculino,36,32.0,4,3,24.71,PayPal,0
5822,39,Masculino,43,22.1,2,4,22.93,Transferencia,0
5823,19,Femenino,35,30.9,4,3,33.4,Transferencia,0
5824,48,Masculino,43,22.6,3,4,33.29,PayPal,0
5825,28,Femenino,35,14.1,1,4,23.6,PayPal,0
5826,45,Femenino,12,36.5,4,3,13.17,Transferencia,1
5827,63,Femenino,33,28.9,3,4,31.19,Transferencia,0
5828,49,Masculino,36,19.9,3,2,48.49,Tarjeta,0
5829,22,Femenino,14,25.9,2,4,13.34,PayPal,1
5830,55,Masculino,33,25.0,4,1,8.11,Transferencia,0
5831,27,Femenino,46,15.0,2,2,16.91,Tarjeta,0
5832,57,Masculino,45,17.5,1,2,23.58,Transferencia,0
5833,63,Masculino,45,13.4,1,2,18.78,PayPal,0
5834,41,Masculino,24,40.0,3,1,42.56,Transferencia,1
5835,52,Masculino,15,23.6,4,1,27.19,PayPal,1
5836,61,Femenino,31,4.6,3,1,16.08,Tarjeta,0
5837,65,Femenino,17,21.2,4,1,47.76,Transferencia,0
5838,40,Masculino,12,2.9,2,1,10.63,PayPal,0
5839,34,Femenino,22,12.3,1,5,10.53,Tarjeta,0
5840,18,Masculino,23,18.4,1,5,16.04,Tarjeta,0
5841,48,Masculino,26,21.8,2,1,8.45,PayPal,0
5842,48,Femenino,14,39.1,5,2,38.82,Transferencia,0
5843,59,Masculino,12,39.3,5,4,19.08,PayPal,0
5844,59,Masculino,50,4.8,5,4,37.84,Tarjeta,0
5845,70,Masculino,4,22.0,4,5,39.32,PayPal,0
5846,51,Masculino,59,32.9,2,1,15.69,Tarjeta,0
5847,26,Masculino,46,10.3,4,3,28.33,Tarjeta,0
5848,39,Femenino,51,30.3,4,4,28.38,Tarjeta,0
5849,30,Femenino,13,35.3,2,4,44.21,Tarjeta,0
5850,42,Femenino,57,26.8,4,2,6.15,Transferencia,0
5851,65,Masculino,55,13.8,2,4,19.26,Tarjeta,0
5852,35,Masculino,18,37.0,5,5,44.71,Tarjeta,0
5853,68,Masculino,43,35.5,5,1,15.66,Tarjeta,0
5854,29,Masculino,28,28.9,4,1,11.16,PayPal,0
5855,57,Masculino,38,15.2,1,4,30.93,Transferencia,0
5856,34,Masculino,41,31.9,2,3,18.76,Tarjeta,0
5857,32,Femenino,44,13.3,3,5,26.03,PayPal,0
5858,59,Masculino,19,10.9,3,4,41.9,Tarjeta,1
5859,32,Femenino,46,21.1,4,5,28.43,Transferencia,0
5860,32,Masculino,47,39.9,1,3,28.22,Transferencia,0
5861,56,Femenino,43,32.4,2,5,17.52,Transferencia,0
5862,30,Masculino,38,29.5,5,5,40.68,Transferencia,0
5863,34,Femenino,46,18.6,4,5,38.29,PayPal,0
5864,49,Femenino,3,13.2,2,1,15.54,Transferencia,1
5865,26,Masculino,19,34.4,2,3,19.4,PayPal,1
5866,57,Masculino,20,23.1,2,1,40.49,PayPal,0
